independent variable    dependent variable
1	                -59526.1815385838
1.01000000000000	-106311.413700272
1.02000000000000	-29998.6967851797
1.03000000000000	-87476.5993192925
1.04000000000000	-95423.4177349332
1.05000000000000	-64881.8095644595
1.06000000000000	-88434.1236441494
1.07000000000000	-80701.8354448491
1.08000000000000	-60982.0806316805
1.09000000000000	-25993.6401513173
1.10000000000000	-27538.4831435590
1.11000000000000	-103790.518972077
1.12000000000000	-94714.5336227905
1.13000000000000	-82972.7915250041
1.14000000000000	-19286.3594609710
1.15000000000000	-82978.8663339540
1.16000000000000	-70122.8100964848
1.17000000000000	-76125.3171166736
1.18000000000000	-63999.8202148495
1.19000000000000	-93427.7044502129
1.20000000000000	-28024.4197214028
1.21000000000000	-84499.5657598950
1.22000000000000	-25801.4701109435
1.23000000000000	-19203.0766508809
1.24000000000000	-103556.167858322
1.25000000000000	-21321.2756577417
1.26000000000000	-74881.5582491785
1.27000000000000	-91819.4268680131
1.28000000000000	-60535.3824305632
1.29000000000000	-85941.3515475375
1.30000000000000	-96018.6390008184
1.31000000000000	-24614.9065295405
1.32000000000000	-14658.8175798420
1.33000000000000	-21127.0526798674
1.34000000000000	-70198.3805453973
1.35000000000000	-13141.6652507502
1.36000000000000	-25864.9544566470
1.37000000000000	-92588.6983124099
1.38000000000000	-31529.7963175736
1.39000000000000	-90592.7648430702
1.40000000000000	-87740.4994590867
1.41000000000000	-45404.3820951459
1.42000000000000	-23431.6780715169
1.43000000000000	-67785.4582940150
1.44000000000000	2690.78725039156
1.45000000000000	-37440.9587657177
1.46000000000000	-1240.89962616441
1.47000000000000	-70702.8522192602
1.48000000000000	-9666.52864782710
1.49000000000000	-48565.0272945598
1.50000000000000	-87096.1792866118
1.51000000000000	-85351.4381210945
1.52000000000000	-13777.6967654127
1.53000000000000	-81379.4723676354
1.54000000000000	7250.79269104071
1.55000000000000	-41365.4581166926
1.56000000000000	-16798.5456326895
1.57000000000000	-55210.7174892360
1.58000000000000	-82764.8671044566
1.59000000000000	-7308.49554046401
1.60000000000000	-65068.4789690449
1.61000000000000	-83207.8239186522
1.62000000000000	-82600.5267481530
1.63000000000000	-17133.0876846178
1.64000000000000	-44903.0990258973
1.65000000000000	-17420.2231837777
1.66000000000000	-2796.93781594413
1.67000000000000	-48723.2322492281
1.68000000000000	-32740.1639022608
1.69000000000000	-10927.5646714467
1.70000000000000	-45249.5648063478
1.71000000000000	-8239.57822854212
1.72000000000000	-37681.8004492575
1.73000000000000	4213.13526701281
1.74000000000000	-56097.6589653218
1.75000000000000	-11845.8309436442
1.76000000000000	-69478.2673625239
1.77000000000000	-48069.6247995125
1.78000000000000	-29831.6694775206
1.79000000000000	-48523.6036134583
1.80000000000000	-11720.1970529355
1.81000000000000	5109.57912066528
1.82000000000000	10957.4572500701
1.83000000000000	7044.87870766659
1.84000000000000	-2559.07858149605
1.85000000000000	-4470.52569100223
1.86000000000000	-8380.55713159636
1.87000000000000	-18544.4430926103
1.88000000000000	-10079.2987029589
1.89000000000000	-47635.4255017721
1.90000000000000	-23162.9587984442
1.91000000000000	15849.8538125555
1.92000000000000	-5867.27697395990
1.93000000000000	1109.74606408378
1.94000000000000	-17960.0276078536
1.95000000000000	21065.2483324216
1.96000000000000	-71755.8773400469
1.97000000000000	-21577.6950788660
1.98000000000000	-47256.9009762870
1.99000000000000	-54341.9749938270
2			-55857.8134109570
2.01000000000000	-54456.7879460962
2.02000000000000	-42870.4035675746
2.03000000000000	-34305.7168105789
2.04000000000000	-8241.32489508259
2.05000000000000	-33273.4341133128
2.06000000000000	-24489.8766148307
2.07000000000000	5083.49599692960
2.08000000000000	-44536.0944405237
2.09000000000000	-1545.12398848162
2.10000000000000	-65247.5965338801
2.11000000000000	-23510.6992570471
2.12000000000000	11173.6452222670
2.13000000000000	-11559.8321649486
2.14000000000000	-7002.39731168885
2.15000000000000	7830.52790922133
2.16000000000000	465.675306805322
2.17000000000000	6590.39953445084
2.18000000000000	-29988.9624437849
2.19000000000000	23734.2747236935
2.20000000000000	31769.2680386547
2.21000000000000	-63887.9659072541
2.22000000000000	-10094.1180460928
